# Shear wave velocity distribution from Schaeffer and Lebedev (2013)
# Columns
# 0 - X / m
# 1 - Y / m
# 2 - Z / m
# 3 - Vs / m/s
0 7500000 -125000 4565.83984375
100000 7500000 -125000 4566.58056640625
200000 7500000 -125000 4514.158203125
300000 7500000 -125000 4451.6572265625
400000 7500000 -125000 4365.62939453125
500000 7500000 -125000 4313.9130859375
600000 7500000 -125000 4290.5986328125
700000 7500000 -125000 4303.12841796875
800000 7500000 -125000 4332.6279296875
900000 7500000 -125000 4378.81787109375
1000000 7500000 -125000 4425.3955078125
1100000 7500000 -125000 4473.02197265625
1200000 7500000 -125000 4514.95751953125
0 7600000 -125000 4546.78173828125
100000 7600000 -125000 4554.85302734375
200000 7600000 -125000 4511.11279296875
300000 7600000 -125000 4457.3369140625
400000 7600000 -125000 4392.525390625
500000 7600000 -125000 4353.68408203125
600000 7600000 -125000 4321.0400390625
700000 7600000 -125000 4320.59228515625
800000 7600000 -125000 4342.05615234375
900000 7600000 -125000 4376.5869140625
1000000 7600000 -125000 4408.0009765625
1100000 7600000 -125000 4444.6279296875
1200000 7600000 -125000 4491.92578125
0 7700000 -125000 4541.09375
